date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-02-13,47,112,76,1343235,47
2026-02-14,65,158,75,3693565,65
2026-02-15,30,88,39,1818430,30
2026-02-16,42,61,43,1023590,39
2026-02-17,42,71,49,1141470,35
2026-02-18,56,117,78,2070136,54
2026-02-19,62,139,87,1985281,60
2026-02-20,67,152,101,2090410,65
2026-02-21,45,101,49,2844327,43
2026-02-22,64,159,78,3910750,54
2026-02-23,37,83,39,2187790,23
2026-02-24,43,72,60,745284,34
2026-02-25,36,86,77,1721910,34
2026-02-26,51,78,73,638040,51
2026-02-27,48,149,99,2808010,45
2026-02-28,38,107,53,2905640,38
2026-03-01,29,70,51,1393620,25
2026-03-02,70,163,114,2910320,67
2026-03-03,127,155,118,2054210,65
2026-03-04,72,102,83,1510310,70
2026-03-05,67,111,95,1463190,67
2026-03-06,73,170,114,2393760,73
2026-03-07,92,166,119,3086370,92
2026-03-08,65,134,101,2009830,63
2026-03-09,59,74,60,1111330,54
2026-03-10,67,99,87,1568980,59
2026-03-11,49,76,86,763287,49
2026-03-12,64,70,66,1315870,37
2026-03-13,55,124,79,2695981,50
2026-03-14,45,140,89,2979851,45
2026-03-15,44,120,74,2110296,44
2026-03-16,32,63,33,879110,30
2026-03-17,36,110,80,1628800,35
2026-03-18,23,46,30,763740,23
2026-03-19,37,82,82,1708030,36
2026-03-20,83,196,125,3536242,83
2026-03-21,70,146,91,2959222,63
2026-03-22,62,74,49,1041010,35
2026-03-23,40,88,60,1219931,37
2026-03-24,33,86,76,1065401,33
2026-03-25,38,82,70,1009695,37
2026-03-26,84,138,91,2870725,72
2026-03-27,79,151,99,2080455,66
2026-03-28,53,141,84,2378815,53
2026-03-29,40,96,68,1540810,40
2026-03-30,42,66,60,1039434,34
2026-03-31,17,53,44,617680,17
2026-04-01,82,41,29,503700,23
2026-04-02,20,37,27,503540,20
2026-04-03,31,83,48,1011840,26
2026-04-04,21,77,36,1005070,21
2026-04-05,34,80,46,1064860,25
2026-04-06,27,85,48,1146420,25
2026-04-07,53,128,78,1833930,53
2026-04-08,22,92,58,1282046,19
2026-04-09,11,31,20,567926,11
2026-04-10,24,93,49,1000281,24
2026-04-11,28,77,41,1510820,28
2026-04-12,30,102,70,1452650,20
2026-04-13,24,95,56,1205920,18
2026-04-14,14,21,18,216525,11
2026-04-15,26,31,25,169775,17
2026-04-16,11,20,17,233018,9
2026-04-17,25,92,56,1288248,22
2026-04-18,78,168,93,1907003,77
2026-04-19,21,29,17,422582,13
2026-04-20,18,36,29,521980,18
2026-04-21,12,68,45,371587,12
2026-04-22,7,17,12,199760,7
2026-04-23,9,19,13,294470,9
2026-04-24,6,44,25,675360,6
2026-04-25,22,44,23,749084,22
2026-04-26,6,58,33,982300,6
2026-04-27,2,5,3,180000,2
2026-04-28,6,11,7,162690,6
2026-04-29,5,10,6,222100,5
2026-04-30,10,16,11,204600,10
2026-05-01,41,30,15,625810,13
2026-05-02,30,68,29,1391448,26
2026-05-03,44,99,49,2167878,43
2026-05-04,32,86,47,1932368,30
2026-05-05,15,41,21,900858,15
2026-05-06,8,9,9,76670,8
2026-05-07,9,12,12,127710,8
2026-05-08,6,41,24,560230,5
2026-05-09,7,88,37,1462770,7
2026-05-10,23,21,12,428734,11
2026-05-11,5,42,24,567100,3
2026-05-12,4,11,6,277500,4
2026-05-13,2,4,2,89200,2
2026-05-14,2,16,5,30400,2
